event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_553,553,1850048,40128,40141,64:10.8,64:12.1,64,10,1.3,2,1,left_to_right,8,player_possession,62526,A. Kingsbury,1,GK,2333,Washington,-37.9,0.08,3,center,1,defensive_third,False,-38.37,0.86,3,center,1,defensive_third,False,3,drawing,0,0,293,7,False,False,False,False,5,True,1,create,9,medium_block,9,medium_block,1,create,0,build_up,10,high_block,,,,,False,False,0.83,121.07,3,sideway_left,,,,,,28.65,29.09,0.44,15.59,14.1,53.49,52.47,-1.02,36.91,38.4,1.49,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,153.85,2,backward,24.98,2,medium,1,successful,7_1282,False,57072,E. Morgan,4.0,LCB,-14.91,16.13,2,half_space_left,2,middle_third,False,-14.48,16.36,2,half_space_left,2,middle_third,False,0.9743,False,0.0001,False,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,10,10,True,523.0,3,False,False,False,,,,,27.99,2,medium,33.06,1,forward,27.85,2,medium,32.42,1,forward,True,10,10,0,10,10,0,False,False,True,True,True
8_554,554,1850048,40145,40169,64:12.5,64:14.9,64,12,2.4,2,1,left_to_right,8,player_possession,57072,E. Morgan,4,LCB,2333,Washington,-14.48,16.36,2,half_space_left,2,middle_third,False,-8.05,16.66,2,half_space_left,2,middle_third,False,3,drawing,0,0,293,8,False,True,True,False,5,True,1,create,9,medium_block,9,medium_block,1,create,0,build_up,10,high_block,,,,,False,False,6.52,2.67,1,forward,False,False,9.7,1,jogging,14.81,5.23,-9.58,14.1,17.84,28.58,25.89,-2.69,38.4,34.66,-3.74,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,32.42,1,forward,27.85,2,medium,2,unsuccessful,7_1283,,22730,G. Carle,2.0,LB,15.75,32.52,1,wide_left,2,middle_third,False,,,,,,,,0.4268,True,0.013,False,4,1,4,0,2,2,4,0,0,2,2,0,4,0,4,8,8,True,523.0,3,True,True,True,3,last,2,around,28.6,2,medium,33.68,1,forward,,,,,,,True,9,1,8,9,10,1,True,True,False,True,False
8_555,555,1850048,40200,40200,64:18.0,64:18.0,64,18,0.0,2,2,right_to_left,8,player_possession,156498,R. Hill,17,RW,3485,Bay,-18.12,-28.33,5,wide_right,1,defensive_third,False,-18.12,-28.33,5,wide_right,1,defensive_third,False,3,drawing,0,0,294,9,True,False,False,True,4,True,1,create,9,medium_block,5,chaotic,5,chaotic,9,medium_block,1,create,,,,,False,False,0.0,-163.41,2,backward,,,3.86,1,jogging,1.79,1.79,0.0,9.22,9.22,27.34,27.34,0.0,43.28,43.28,0.0,False,False,2,pass_interception,5,possession_loss,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,True,True,True,,False
8_556,556,1850048,40222,40265,64:20.2,64:24.5,64,20,4.3,2,2,right_to_left,8,player_possession,149991,D. Bailey,11,RDM,3485,Bay,-16.05,-25.28,5,wide_right,2,middle_third,False,-13.34,-26.92,5,wide_right,2,middle_third,False,3,drawing,0,0,294,10,False,False,False,False,4,True,1,create,9,medium_block,5,chaotic,5,chaotic,9,medium_block,1,create,,,,,False,False,10.89,-31.18,1,forward,False,False,9.19,1,jogging,1.45,2.53,1.08,8.07,10.6,24.12,23.94,-0.18,44.43,41.9,-2.53,True,True,3,keep_possession,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_1292,False,156498,R. Hill,17.0,RW,-0.34,-26.81,5,wide_right,2,middle_third,False,3.62,-30.41,5,wide_right,2,middle_third,False,0.3749,True,0.0023,False,7,1,0,0,0,0,5,0,0,4,3,2,5,1,5,5,5,False,,,,,,,,,,13.0,1,short,0.48,1,forward,7.88,1,short,-7.59,1,forward,True,7,3,4,7,6,-1,True,True,,True,False
8_557,557,1850048,40283,40283,64:26.3,64:26.3,64,26,0.0,2,2,right_to_left,8,player_possession,156498,R. Hill,17,RW,3485,Bay,3.62,-30.41,5,wide_right,2,middle_third,False,3.62,-30.41,5,wide_right,2,middle_third,False,3,drawing,0,0,294,11,False,False,False,False,4,True,1,create,9,medium_block,5,chaotic,5,chaotic,9,medium_block,1,create,,,,,False,False,0.0,-69.99,4,sideway_right,,,13.24,1,jogging,7.2,7.2,0.0,12.01,12.01,8.39,8.39,0.0,40.49,40.49,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,True,-7.59,1,forward,7.88,1,short,1,successful,7_1295,False,149952,T. Boade,15.0,AM,-0.39,-32.57,5,wide_right,2,middle_third,False,1.4,-32.26,5,wide_right,2,middle_third,False,0.9918,False,0.0013,False,2,0,0,0,0,0,1,0,0,2,0,,,,,2,2,False,,,,,,,,,,4.55,1,short,-151.69,2,backward,5.95,1,short,177.49,2,backward,False,3,4,-1,3,3,0,True,True,True,True,False
8_558,558,1850048,40291,40302,64:27.1,64:28.2,64,27,1.1,2,2,right_to_left,8,player_possession,149952,T. Boade,15,AM,3485,Bay,1.4,-32.26,5,wide_right,2,middle_third,False,5.04,-30.85,5,wide_right,2,middle_third,False,3,drawing,0,0,294,12,False,True,True,False,4,True,1,create,9,medium_block,5,chaotic,5,chaotic,9,medium_block,1,create,,,,,False,False,3.5,21.17,1,forward,False,False,12.71,1,jogging,7.05,6.29,-0.76,13.88,18.29,12.48,13.25,0.77,38.62,34.21,-4.41,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,177.49,2,backward,5.95,1,short,1,successful,7_1296,False,62447,R. Kundananji,16.0,LW,16.88,-23.27,5,wide_right,2,middle_third,False,27.48,-25.33,5,wide_right,3,attacking_third,False,0.5891,True,0.0079,False,4,4,0,0,0,0,3,0,0,1,3,3,4,2,3,3,3,False,,,,,,,,,,14.06,1,short,32.63,1,forward,8.33,1,short,18.7,1,forward,True,4,1,3,4,4,0,True,True,True,True,False
8_559,559,1850048,40349,40349,64:32.9,64:32.9,64,32,0.0,2,1,left_to_right,8,player_possession,149990,T. McKeown,6,RCB,2333,Washington,-46.18,30.75,1,wide_left,1,defensive_third,False,-46.18,30.75,1,wide_left,1,defensive_third,False,3,drawing,0,0,295,1,True,True,True,True,1,True,5,chaotic,5,chaotic,8,low_block,2,finish,9,medium_block,1,create,,,12,throw_in_against,False,False,0.0,150.61,2,backward,,,18.87,2,running,1.87,1.87,0.0,4.84,4.84,51.02,51.02,0.0,47.66,47.66,0.0,False,False,4,recovery,3,clearance,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,,,False
8_560,560,1850048,40606,40626,64:58.6,65:00.6,64,58,2.0,2,2,right_to_left,8,player_possession,62447,R. Kundananji,16,LW,3485,Bay,47.38,-23.44,5,wide_right,3,attacking_third,False,48.16,-25.32,5,wide_right,3,attacking_third,False,3,drawing,0,0,296,1,True,False,False,True,4,True,2,finish,8,low_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,11,throw_in_for,,,False,False,3.03,-67.47,4,sideway_right,False,False,5.48,1,jogging,0.71,0.65,-0.07,47.67,48.5,0.29,0.34,0.05,4.83,4.0,-0.83,False,True,7,throw_in_reception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_1301,False,156498,R. Hill,17.0,RW,37.05,-32.86,5,wide_right,3,attacking_third,False,35.0,-33.72,5,wide_right,3,attacking_third,False,0.7221,False,0.0055,False,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,False,,,,,,,,,,13.43,1,short,-145.84,2,backward,11.24,1,short,-139.84,2,backward,False,1,8,-7,1,1,0,True,True,,True,False
8_561,561,1850048,40645,40645,65:02.5,65:02.5,65,2,0.0,2,2,right_to_left,8,player_possession,156498,R. Hill,17,RW,3485,Bay,34.91,-33.73,5,wide_right,3,attacking_third,False,34.91,-33.73,5,wide_right,3,attacking_third,False,3,drawing,0,0,296,2,False,False,False,False,4,True,2,finish,8,low_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,0.0,-172.03,2,backward,,,3.67,1,jogging,3.66,3.66,0.0,45.19,45.19,10.28,10.28,0.0,7.31,7.31,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,-139.84,2,backward,11.24,1,short,1,successful,7_1302,False,151104,C. Dydasco,8.0,RB,43.05,-34.09,5,wide_right,3,attacking_third,False,41.22,-34.19,5,wide_right,3,attacking_third,False,0.6879,False,0.0051,False,1,0,1,0,1,0,1,0,0,1,0,,,,,5,5,True,541.0,2,,True,False,2,second_last,2,around,8.15,1,short,-2.53,1,forward,9.2,1,short,-1.81,1,forward,True,8,4,4,8,8,0,True,True,True,True,False
8_562,562,1850048,40655,40668,65:03.5,65:04.8,65,3,1.3,2,2,right_to_left,8,player_possession,151104,C. Dydasco,8,RB,3485,Bay,41.22,-34.19,5,wide_right,3,attacking_third,False,40.31,-32.9,5,wide_right,3,attacking_third,False,3,drawing,0,0,296,3,False,True,True,False,4,True,2,finish,8,low_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,1.47,125.2,3,sideway_left,,,4.52,1,jogging,2.29,2.03,-0.26,43.42,43.39,2.2,3.08,0.88,9.08,9.11,0.03,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,-1.81,1,forward,9.2,1,short,1,successful,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,3,0,3,3,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,-1,True,True,True,,False
8_563,563,1850048,40690,40707,65:07.0,65:08.7,65,7,1.7,2,1,left_to_right,8,player_possession,22730,G. Carle,2,LB,2333,Washington,-47.44,23.7,1,wide_left,1,defensive_third,False,-51.31,26.68,1,wide_left,1,defensive_third,False,3,drawing,0,0,297,1,True,False,True,True,1,False,5,chaotic,5,chaotic,1,create,9,medium_block,8,low_block,2,finish,,,11,throw_in_for,False,False,5.0,142.4,2,backward,False,False,11.25,1,jogging,1.0,1.88,0.88,-14.39,-14.79,33.05,36.52,3.47,66.89,67.29,0.4,False,False,4,recovery,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_1307,,62527,A. Hatch,19.0,CF,-24.62,20.21,1,wide_left,1,defensive_third,False,,,,,,,,0.3907,True,0.0017,False,2,0,0,0,0,0,2,0,0,1,1,1,2,1,2,9,9,False,,,,,,,,,,27.46,2,medium,-13.63,1,forward,,,,,,,True,10,2,8,10,10,0,True,True,,True,False
8_564,564,1850048,40865,40871,65:24.5,65:25.1,65,24,0.6,2,1,left_to_right,8,player_possession,57072,E. Morgan,4,LCB,2333,Washington,-33.62,23.26,1,wide_left,1,defensive_third,False,-33.22,21.95,1,wide_left,1,defensive_third,False,3,drawing,0,0,298,1,False,False,False,True,5,True,1,create,9,medium_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,11,throw_in_for,,,False,False,1.37,-73.02,4,sideway_right,,,,,,18.82,19.32,0.49,2.28,2.51,35.9,35.73,-0.17,50.22,49.99,-0.23,False,False,7,throw_in_reception,1,pass,False,True,False,False,False,False,False,,,,,,,1,successful,7_1309,False,149990,T. McKeown,6.0,RCB,-32.73,0.6,3,center,1,defensive_third,False,-30.94,-3.55,3,center,1,defensive_third,False,0.9994,False,0.0001,False,2,0,0,0,0,0,1,0,0,2,0,2,2,1,1,9,9,True,424.0,3,False,False,False,,,,,21.36,2,medium,-88.69,4,sideway_right,17.84,2,medium,-94.24,4,sideway_right,False,10,10,0,10,10,0,True,True,,True,False
8_565,565,1850048,40890,40907,65:27.0,65:28.7,65,27,1.7,2,1,left_to_right,8,player_possession,149990,T. McKeown,6,RCB,2333,Washington,-30.94,-3.55,3,center,1,defensive_third,False,-27.98,-9.24,4,half_space_right,1,defensive_third,False,3,drawing,0,0,298,2,False,False,False,False,5,True,1,create,9,medium_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,6.02,-62.52,4,sideway_right,True,False,13.51,1,jogging,12.96,12.38,-0.58,3.29,4.01,34.23,31.99,-2.24,49.21,48.49,-0.72,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-94.24,4,sideway_right,17.84,2,medium,1,successful,7_1310,False,59727,C. Krueger,8.0,RB,-22.14,-22.5,5,wide_right,1,defensive_third,False,-10.63,-28.33,5,wide_right,2,middle_third,False,0.9983,False,0.0003,False,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,8,8,True,424.0,3,False,False,False,,,,,14.49,1,short,-66.23,4,sideway_right,8.01,1,short,-100.36,4,sideway_right,True,10,10,0,10,10,0,True,True,True,True,False
8_566,566,1850048,40935,40944,65:31.5,65:32.4,65,31,0.9,2,1,left_to_right,8,player_possession,59727,C. Krueger,8,RB,2333,Washington,-10.63,-28.33,5,wide_right,2,middle_third,False,-7.7,-27.93,5,wide_right,2,middle_third,False,3,drawing,0,0,298,3,False,False,False,False,5,True,1,create,9,medium_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,2.69,7.77,1,forward,False,False,12.05,1,jogging,8.62,3.95,-4.67,10.94,13.99,21.57,21.69,0.12,41.56,38.51,-3.05,False,False,1,pass_reception,1,pass,False,True,True,False,False,False,False,-100.36,4,sideway_right,8.01,1,short,1,successful,7_1311,True,119153,T. Rodman,17.0,RW,12.0,-29.99,5,wide_right,2,middle_third,False,18.78,-33.03,5,wide_right,3,attacking_third,False,0.7518,False,0.0041,False,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,7,7,True,424.0,3,True,False,True,3,last,2,around,19.81,2,medium,-5.97,1,forward,15.97,2,medium,-12.33,1,forward,True,10,2,8,10,10,0,True,True,True,True,False
8_567,567,1850048,40960,40970,65:34.0,65:35.0,65,34,1.0,2,1,left_to_right,8,player_possession,119153,T. Rodman,17,RW,2333,Washington,18.78,-33.03,5,wide_right,3,attacking_third,False,22.02,-32.77,5,wide_right,3,attacking_third,False,3,drawing,0,0,298,4,False,True,True,False,5,True,1,create,9,medium_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,3.29,4.59,1,forward,False,False,11.82,1,jogging,3.86,1.12,-2.74,20.96,26.08,2.18,4.06,1.88,31.54,26.42,-5.12,False,False,1,pass_reception,5,possession_loss,False,False,True,False,False,False,False,-12.33,1,forward,15.97,2,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,-1,True,True,True,,False
8_568,568,1850048,40971,40971,65:35.1,65:35.1,65,35,0.0,2,2,right_to_left,8,player_possession,151607,A. Malonson,2,LB,3485,Bay,-22.51,31.87,1,wide_left,1,defensive_third,False,-22.51,31.87,1,wide_left,1,defensive_third,False,3,drawing,0,0,299,1,True,True,True,True,1,True,5,chaotic,5,chaotic,8,low_block,2,finish,9,medium_block,1,create,,,12,throw_in_against,False,False,0.0,145.97,2,backward,,,13.69,1,jogging,0.96,0.96,0.0,11.48,11.48,33.99,33.99,0.0,41.02,41.02,0.0,False,False,4,recovery,3,clearance,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,0,True,True,,,False
8_569,569,1850048,41066,41101,65:44.6,65:48.1,65,44,3.5,2,1,left_to_right,8,player_possession,62527,A. Hatch,19,CF,2333,Washington,47.43,-29.15,5,wide_right,3,attacking_third,False,46.7,-30.2,5,wide_right,3,attacking_third,False,3,drawing,0,0,300,1,True,False,False,True,11,True,2,finish,8,low_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,11,throw_in_for,,,False,False,7.64,-124.81,4,sideway_right,False,False,8.13,1,jogging,2.69,1.26,-1.44,45.54,46.84,-1.89,0.14,2.03,6.96,5.66,-1.3,False,False,7,throw_in_reception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_1314,False,68518,L. Santos,19.0,CF,41.77,-29.45,5,wide_right,3,attacking_third,False,42.56,-30.01,5,wide_right,3,attacking_third,False,0.8871,False,0.0064,False,2,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,False,,,,,,,,,,4.99,1,short,171.35,2,backward,2.85,1,short,-179.2,2,backward,False,1,4,-3,1,0,-1,True,True,,True,False
8_570,570,1850048,41107,41123,65:48.7,65:50.3,65,48,1.6,2,1,left_to_right,8,player_possession,68518,L. Santos,19,CF,2333,Washington,42.56,-30.01,5,wide_right,3,attacking_third,False,43.86,-29.75,5,wide_right,3,attacking_third,False,3,drawing,0,0,300,2,False,False,False,False,11,True,2,finish,8,low_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,1.5,11.31,1,forward,,,3.4,1,jogging,2.26,0.69,-1.56,45.47,44.81,2.91,0.95,-1.96,7.03,7.69,0.66,False,True,1,pass_reception,1,pass,False,False,False,False,False,False,False,-179.2,2,backward,2.85,1,short,1,successful,7_1315,False,62527,A. Hatch,19.0,CF,39.61,-27.69,5,wide_right,3,attacking_third,False,37.26,-28.52,5,wide_right,3,attacking_third,False,0.6539,False,0.0059,False,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,False,,,,,,,,,,4.72,1,short,154.14,2,backward,3.46,1,short,166.81,2,backward,False,3,7,-4,3,4,1,True,True,True,True,False
8_571,571,1850048,41131,41153,65:51.1,65:53.3,65,51,2.2,2,1,left_to_right,8,player_possession,62527,A. Hatch,19,CF,2333,Washington,37.26,-28.52,5,wide_right,3,attacking_third,False,33.07,-30.02,5,wide_right,3,attacking_third,False,3,drawing,0,0,300,3,False,False,False,False,11,True,2,finish,8,low_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,4.47,-160.3,2,backward,False,False,7.42,1,jogging,3.79,1.17,-2.61,44.32,41.14,7.06,8.07,1.01,8.18,11.36,3.18,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,166.81,2,backward,3.46,1,short,1,successful,7_1317,False,59727,C. Krueger,8.0,RB,20.4,-29.49,5,wide_right,3,attacking_third,False,20.73,-29.28,5,wide_right,3,attacking_third,False,0.9925,False,0.0026,False,3,0,0,0,0,0,2,0,0,2,1,3,1,1,2,4,4,True,541.0,2,,False,False,,,,,12.68,1,short,177.6,2,backward,10.33,1,short,170.36,2,backward,False,7,9,-2,7,7,0,True,True,True,True,False
8_572,572,1850048,41165,41180,65:54.5,65:56.0,65,54,1.5,2,1,left_to_right,8,player_possession,59727,C. Krueger,8,RB,2333,Washington,20.73,-29.28,5,wide_right,3,attacking_third,False,22.35,-25.96,5,wide_right,3,attacking_third,False,3,drawing,0,0,300,4,False,True,True,False,11,True,2,finish,8,low_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,3.4,63.99,3,sideway_left,False,False,8.87,1,jogging,10.71,5.17,-5.54,39.27,37.38,18.54,15.03,-3.51,13.23,15.12,1.89,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,170.36,2,backward,10.33,1,short,2,unsuccessful,7_1320,,815174,M. Morris,16.0,LW,38.67,5.64,3,center,3,attacking_third,True,,,,,,,,0.4025,True,0.0321,True,3,0,1,1,0,0,1,1,0,2,0,1,3,0,2,7,7,True,523.0,3,False,False,False,,,,,35.57,3,long,62.69,3,sideway_left,,,,,,,True,9,0,9,9,9,0,True,True,True,False,False
8_573,573,1850048,41195,41195,65:57.5,65:57.5,65,57,0.0,2,2,right_to_left,8,player_possession,149991,D. Bailey,11,RDM,3485,Bay,-30.7,16.84,2,half_space_left,1,defensive_third,False,-30.7,16.84,2,half_space_left,1,defensive_third,False,3,drawing,0,0,300,1,True,True,True,True,11,True,14,disruption,14,disruption,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,0.0,-100.06,4,sideway_right,,,13.52,1,jogging,0.64,0.64,0.0,-7.78,-7.78,22.92,22.92,0.0,60.28,60.28,0.0,True,True,2,pass_interception,1,pass,True,False,False,False,True,False,False,,,,,,,2,unsuccessful,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,False,False,True,True,False
8_574,574,1850048,41217,41217,65:59.7,65:59.7,65,59,0.0,2,1,left_to_right,8,player_possession,68518,L. Santos,19,CF,2333,Washington,25.31,-15.89,4,half_space_right,3,attacking_third,False,25.31,-15.89,4,half_space_right,3,attacking_third,False,3,drawing,0,0,300,1,True,False,False,True,11,True,2,finish,8,low_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,0.0,-171.87,2,backward,,,15.79,2,running,2.55,2.55,0.0,37.34,37.34,12.03,12.03,0.0,15.16,15.16,0.0,True,True,2,pass_interception,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,7_1322,False,59727,C. Krueger,8.0,RB,18.94,-21.19,5,wide_right,3,attacking_third,False,18.13,-21.2,5,wide_right,3,attacking_third,False,0.8305,False,0.0028,False,5,0,0,0,0,0,2,0,0,4,1,,,,,4,4,False,,,,,,,,,,8.29,1,short,-140.24,2,backward,5.4,1,short,-118.04,4,sideway_right,False,7,10,-3,7,7,0,True,True,False,True,False
8_575,575,1850048,41228,41234,66:00.8,66:01.4,66,0,0.6,2,1,left_to_right,8,player_possession,59727,C. Krueger,8,RB,2333,Washington,18.13,-21.2,5,wide_right,3,attacking_third,False,18.46,-21.03,5,wide_right,3,attacking_third,False,3,drawing,0,0,300,2,False,False,False,False,11,True,2,finish,8,low_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,0.39,27.26,1,forward,,,2.41,1,jogging,3.62,1.7,-1.93,35.9,35.11,17.77,16.65,-1.12,16.6,17.39,0.79,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,-118.04,4,sideway_right,5.4,1,short,1,successful,7_1327,False,68518,L. Santos,19.0,CF,19.96,-16.37,4,half_space_right,3,attacking_third,False,18.97,-16.22,4,half_space_right,3,attacking_third,False,0.9001,False,0.0026,False,2,0,0,0,0,0,2,0,0,2,0,2,2,2,2,6,7,False,,,,,,,,,,4.9,1,short,72.16,3,sideway_left,4.72,1,short,85.01,3,sideway_left,False,9,8,1,9,10,1,True,True,True,True,False
8_576,576,1850048,41241,41241,66:02.1,66:02.1,66,2,0.0,2,1,left_to_right,8,player_possession,68518,L. Santos,19,CF,2333,Washington,18.87,-16.19,4,half_space_right,3,attacking_third,False,18.87,-16.19,4,half_space_right,3,attacking_third,False,3,drawing,0,0,300,3,False,False,False,False,11,True,2,finish,8,low_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,0.0,169.48,2,backward,,,5.07,1,jogging,2.74,2.74,0.0,34.44,34.44,15.57,15.57,0.0,18.06,18.06,0.0,True,True,1,pass_reception,1,pass,True,False,False,False,False,False,False,85.01,3,sideway_left,4.72,1,short,1,successful,7_1330,False,149990,T. McKeown,6.0,RCB,5.13,-16.33,4,half_space_right,2,middle_third,False,4.65,-17.14,4,half_space_right,2,middle_third,False,0.9957,False,0.0013,False,2,0,0,0,0,0,0,0,0,2,0,,,,,6,6,False,,,,,,,,,,13.74,1,short,-179.42,2,backward,13.26,1,short,-174.42,2,backward,False,8,10,-2,8,8,0,True,True,True,True,False
